time,power
6:00:02,    17.530
6:00:05,    14.610
6:00:08,    18.990
6:00:11,    17.530
6:00:14,    17.530
6:00:17,    16.070
6:00:20,    17.530
6:00:23,    16.070
6:00:26,    14.610
6:00:29,    16.070
6:00:32,    16.070
6:00:35,    14.610
6:00:38,    16.070
6:00:41,    17.530
6:00:45,    17.530
6:00:48,    13.150
6:00:51,    17.530
6:00:54,    17.530
6:00:57,    16.070
6:01:00,    17.530
6:01:03,    13.150
6:01:06,    17.530
6:01:09,    17.530
6:01:12,    17.530
6:01:15,    17.530
6:01:18,    16.070
6:01:21,    17.530
6:01:24,    17.530
6:01:27,    17.530
6:01:30,    17.530
6:01:33,    17.530
6:01:36,    16.070
6:01:39,    11.690
6:01:42,    16.070
6:01:46,    13.150
6:01:49,    16.070
6:01:52,    18.990
6:01:55,    16.070
6:01:58,    23.370
6:02:01,    16.070
6:02:04,    17.530
6:02:07,    13.150
6:02:10,    16.070
6:02:13,    13.150
6:02:16,    16.070
6:02:19,    23.370
6:02:22,    16.070
6:02:25,    18.990
6:02:28,    17.530
6:02:31,    23.370
6:02:34,    14.610
6:02:37,    16.070
6:02:40,    23.370
6:02:43,    17.530
6:02:47,    16.070
6:02:50,    13.150
6:02:53,    17.530
6:02:56,    17.530
6:02:59,    14.610
6:03:02,    16.070
6:03:05,    14.610
6:03:08,    17.530
6:03:11,    17.530
6:03:14,    16.070
6:03:17,    23.370
6:03:20,    16.070
6:03:23,    13.150
6:03:26,    23.370
6:03:29,    13.150
6:03:32,    16.070
6:03:35,    13.150
6:03:38,    17.530
6:03:41,    23.370
6:03:45,    16.070
6:03:48,    16.070
6:03:51,    14.610
6:03:54,    14.610
6:03:57,    18.990
6:04:00,    13.150
6:04:03,    16.070
6:04:06,    14.610
6:04:09,    14.610
6:04:12,    17.530
6:04:15,    17.530
6:04:18,    17.530
6:04:21,    14.610
6:04:24,    16.070
6:04:27,    16.070
6:04:30,    17.530
6:04:33,    16.070
6:04:36,    14.610
6:04:39,    23.370
6:04:43,    14.610
6:04:46,    18.990
6:04:49,    13.150
6:04:52,    16.070
6:04:55,    11.690
6:04:58,    14.610
6:05:01,    23.370
6:05:04,    16.070
6:05:07,    16.070
6:05:10,    16.070
6:05:13,    17.530
6:05:16,    18.990
6:05:19,    14.610
6:05:22,    23.370
6:05:25,    23.370
6:05:28,    23.370
6:05:31,    14.610
6:05:34,    17.530
6:05:38,    13.150
6:05:41,    23.370
6:05:44,    14.610
6:05:47,    13.150
6:05:50,    17.530
6:05:53,    17.530
6:05:56,    23.370
6:05:59,    16.070
6:06:02,    23.370
6:06:05,    16.070
6:06:08,    14.610
6:06:11,    23.370
6:06:14,    16.070
6:06:17,    23.370
