0,0.00,W/m^2,0:00:00,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:03,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:06,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:09,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:12,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:15,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:18,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:22,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:25,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:28,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:31,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:34,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:37,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:40,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:43,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:46,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:49,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:52,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:55,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:00:58,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:02,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:05,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:08,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:11,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:14,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:17,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:20,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:23,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:26,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:29,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:32,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:35,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:39,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:42,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:45,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:48,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:51,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:54,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:01:57,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:00,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:03,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:06,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:09,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:12,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:16,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:19,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:22,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:25,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:28,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:31,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:34,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:37,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:40,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:43,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:46,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:49,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:53,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:56,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:02:59,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:02,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:05,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:08,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:11,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:14,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:17,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:20,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:23,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:26,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:29,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:33,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:36,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:39,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:42,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:45,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:48,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:51,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:54,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:03:57,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:04:00,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:04:03,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:04:06,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:04:10,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:04:13,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
0,0.00,W/m^2,0:04:16,7/1/18,Day of week:,Sunday,-0.06,Grade Celsius,
