time,power
13:35:07,    10.220
13:35:10,     8.760
13:35:13,    11.690
13:35:16,     7.300
13:35:19,     8.760
13:35:22,     7.300
13:35:26,     7.300
13:35:29,    11.690
13:35:32,    11.690
13:35:35,     7.300
13:35:38,    11.690
13:35:41,    11.690
13:35:44,    11.690
13:35:47,     5.840
13:35:50,    11.690
13:35:53,    11.690
13:35:56,     7.300
13:35:59,    10.220
13:36:02,     7.300
13:36:06,    11.690
13:36:09,    11.690
13:36:12,    11.690
13:36:15,     8.760
13:36:18,     7.300
13:36:21,    11.690
13:36:24,    11.690
13:36:27,    11.690
13:36:30,    11.690
13:36:33,    11.690
13:36:36,    11.690
13:36:39,    11.690
13:36:42,     8.760
13:36:45,    11.690
13:36:49,     7.300
13:36:52,     7.300
13:36:55,     7.300
13:36:58,     7.300
13:37:01,     7.300
13:37:04,     8.760
13:37:07,     8.760
13:37:10,     7.300
13:37:13,    11.690
13:37:16,     7.300
13:37:19,    11.690
13:37:22,    11.690
13:37:26,    11.690
13:37:29,     7.300
13:37:32,     7.300
13:37:35,    11.690
13:37:38,     7.300
13:37:41,     8.760
13:37:44,    11.690
13:37:47,     8.760
13:37:50,    11.690
13:37:53,     8.760
13:37:56,    11.690
13:37:59,    11.690
13:38:02,    11.690
13:38:05,     7.300
13:38:09,    11.690
13:38:12,     5.840
13:38:15,    11.690
13:38:18,    11.690
13:38:21,    11.690
13:38:24,    11.690
13:38:27,    11.690
13:38:30,    10.220
13:38:33,    11.690
13:38:36,    11.690
13:38:39,    11.690
13:38:42,    11.690
13:38:45,     8.760
13:38:48,    11.690
13:38:52,    11.690
13:38:55,    13.150
13:38:58,     8.760
13:39:01,    11.690
13:39:04,    11.690
13:39:07,    11.690
13:39:10,    11.690
13:39:13,    11.690
13:39:16,    11.690
13:39:19,    11.690
13:39:22,    11.690
13:39:25,    13.150
13:39:28,    14.610
13:39:32,    13.150
13:39:35,    11.690
13:39:38,    11.690
13:39:41,    11.690
13:39:44,    11.690
13:39:47,    13.150
13:39:50,    11.690
13:39:53,    13.150
13:39:56,    11.690
13:39:59,    13.150
13:40:02,    11.690
13:40:05,    13.150
13:40:08,    11.690
13:40:11,    13.150
13:40:15,     8.760
13:40:18,    13.150
13:40:21,    11.690
13:40:24,    13.150
13:40:27,    11.690
13:40:30,     4.380
13:40:33,    11.690
13:40:36,    11.690
13:40:39,    11.690
13:40:42,    11.690
13:40:45,    11.690
13:40:48,    11.690
13:40:51,    11.690
13:40:54,     5.840
13:40:58,    11.690
13:41:01,    11.690
13:41:04,    11.690
13:41:07,    11.690
13:41:10,    11.690
13:41:13,     7.300
13:41:16,    13.150
13:41:19,    11.690
13:41:22,    11.690
13:41:25,     7.300
13:41:28,    11.690
13:41:31,     7.300
13:41:34,     5.840
13:41:38,     7.300
13:41:41,     5.840
13:41:44,     7.300
13:41:47,    11.690
13:41:50,     7.300
13:41:53,     7.300
13:41:56,     5.840
13:41:59,    11.690
13:42:02,     5.840
13:42:05,     8.760
13:42:08,     5.840
13:42:11,    11.690
13:42:14,     5.840
13:42:17,     5.840
13:42:21,     7.300
13:42:24,     5.840
13:42:27,     7.300
13:42:30,     4.380
13:42:33,     7.300
13:42:36,     5.840
13:42:39,     5.840
13:42:42,     5.840
13:42:45,     5.840
13:42:48,     5.840
13:42:51,     5.840
13:42:55,     5.840
13:42:58,     8.760
13:43:01,     7.300
13:43:04,     8.760
13:43:07,     5.840
13:43:10,    11.690
13:43:13,     5.840
13:43:16,     7.300
13:43:19,     5.840
13:43:22,     5.840
13:43:25,    11.690
13:43:28,     5.840
13:43:31,    11.690
13:43:34,     5.840
13:43:38,     7.300
13:43:41,     5.840
13:43:44,     5.840
13:43:47,     5.840
13:43:50,     5.840
13:43:53,     5.840
13:43:56,     7.300
13:43:59,     4.380
13:44:02,     7.300
13:44:05,     5.840
13:44:08,     5.840
13:44:11,     7.300
13:44:14,     5.840
13:44:17,     5.840
13:44:21,     5.840
13:44:24,     5.840
13:44:27,     5.840
13:44:30,     7.300
13:44:33,     5.840
13:44:36,    11.690
13:44:39,     5.840
13:44:42,     7.300
13:44:45,     5.840
13:44:48,     5.840
13:44:51,     5.840
13:44:54,     7.300
13:44:57,     5.840
13:45:00,     7.300
13:45:04,     5.840
13:45:07,    11.690
13:45:10,    11.690
13:45:13,     5.840
13:45:16,     7.300
13:45:19,     5.840
13:45:22,     4.380
13:45:25,     5.840
13:45:28,     5.840
13:45:31,    11.690
13:45:34,     5.840
13:45:37,     2.920
13:45:40,     5.840
13:45:44,     5.840
13:45:47,     5.840
13:45:50,     7.300
13:45:53,     5.840
13:45:56,     5.840
13:45:59,     5.840
13:46:02,     4.380
13:46:05,     4.380
13:46:08,     4.380
13:46:11,    11.690
13:46:14,     5.840
13:46:17,     5.840
13:46:20,     5.840
13:46:23,     5.840
13:46:27,     5.840
13:46:30,     4.380
13:46:33,     5.840
13:46:36,     4.380
13:46:39,     7.300
13:46:42,     4.380
13:46:45,    11.690
13:46:48,     2.920
13:46:51,     5.840
13:46:54,     2.920
13:46:57,     5.840
13:47:00,     7.300
13:47:03,     4.380
13:47:06,     7.300
13:47:10,     5.840
13:47:13,     7.300
13:47:16,     5.840
13:47:19,     4.380
13:47:22,     5.840
13:47:25,     7.300
13:47:28,     5.840
13:47:31,     8.760
13:47:34,     4.380
13:47:37,     7.300
13:47:40,     5.840
13:47:43,     4.380
13:47:46,     5.840
13:47:50,     5.840
13:47:53,     7.300
13:47:56,     2.920
13:47:59,     5.840
13:48:02,     2.920
13:48:05,     1.460
13:48:08,     5.840
13:48:11,     0.000
13:48:14,     5.840
13:48:17,     2.920
13:48:20,     5.840
13:48:23,     5.840
13:48:26,     4.380
13:48:30,     5.840
13:48:33,     5.840
13:48:36,     2.920
13:48:39,     5.840
13:48:42,     2.920
13:48:45,     5.840
13:48:48,     2.920
13:48:51,     2.920
13:48:54,     5.840
13:48:57,     2.920
13:49:00,     5.840
13:49:03,     5.840
13:49:06,     2.920
13:49:09,     7.300
13:49:13,     5.840
13:49:16,     7.300
13:49:19,     4.380
13:49:22,     5.840
13:49:25,     4.380
13:49:28,     5.840
13:49:31,     5.840
13:49:34,     5.840
13:49:37,     5.840
13:49:40,     7.300
13:49:43,     5.840
13:49:46,    11.690
13:49:49,    11.690
13:49:52,     5.840
13:49:56,     7.300
13:49:59,     5.840
13:50:02,    11.690
13:50:05,     7.300
13:50:08,    11.690
13:50:11,     5.840
13:50:14,    11.690
13:50:17,     7.300
13:50:20,    11.690
13:50:23,     7.300
13:50:26,    11.690
13:50:29,    11.690
13:50:32,    11.690
13:50:35,    11.690
13:50:39,    11.690
13:50:42,    11.690
13:50:45,    10.220
13:50:48,    11.690
13:50:51,    11.690
13:50:54,    11.690
13:50:57,    11.690
13:51:00,    11.690
13:51:03,    11.690
13:51:06,    11.690
13:51:09,    13.150
13:51:12,    11.690
13:51:15,    14.610
13:51:19,    11.690
13:51:22,    13.150
13:51:25,    11.690
13:51:28,    11.690
13:51:31,    11.690
13:51:34,    11.690
13:51:37,    11.690
13:51:40,    14.610
13:51:43,    11.690
13:51:46,    13.150
13:51:49,    14.610
13:51:52,    14.610
13:51:55,    13.150
13:51:58,    14.610
13:52:02,    14.610
13:52:05,    13.150
13:52:08,    11.690
13:52:11,    17.530
13:52:14,    13.150
13:52:17,    17.530
13:52:20,    13.150
13:52:23,    17.530
13:52:26,    13.150
13:52:29,    17.530
13:52:32,    13.150
13:52:35,    14.610
13:52:38,    23.370
13:52:41,    17.530
13:52:45,    14.610
13:52:48,    17.530
13:52:51,    16.070
13:52:54,    17.530
13:52:57,    17.530
13:53:00,    18.990
13:53:03,    17.530
13:53:06,    23.370
13:53:09,    17.530
13:53:12,    17.530
13:53:15,    23.370
13:53:18,    17.530
13:53:21,    18.990
13:53:25,    18.990
13:53:28,    23.370
13:53:31,    18.990
13:53:34,    23.370
13:53:37,    18.990
13:53:40,    23.370
13:53:43,    23.370
13:53:46,    23.370
13:53:49,    23.370
13:53:52,    23.370
13:53:55,    18.990
13:53:58,    18.990
13:54:01,    23.370
13:54:05,    23.370
13:54:08,    26.290
13:54:11,    23.370
13:54:14,    23.370
13:54:17,    23.370
13:54:20,    23.370
13:54:23,    23.370
13:54:26,    23.370
13:54:29,    23.370
13:54:32,    23.370
13:54:35,    24.830
13:54:38,    23.370
13:54:42,    23.370
13:54:45,    24.830
13:54:48,    23.370
13:54:51,    23.370
13:54:54,    23.370
13:54:57,    23.370
13:55:00,    24.830
13:55:03,    29.210
13:55:06,    23.370
13:55:09,    29.210
13:55:12,    29.210
13:55:15,    24.830
13:55:18,    29.210
13:55:22,    26.290
13:55:25,    24.830
13:55:28,    26.290
13:55:31,    26.290
13:55:34,    26.290
13:55:37,    26.290
13:55:40,    29.210
13:55:43,    29.210
13:55:46,    23.370
13:55:49,    29.210
13:55:52,    29.210
13:55:55,    24.830
13:55:58,    24.830
13:56:02,    27.750
13:56:05,    23.370
13:56:08,    35.060
13:56:11,    24.830
13:56:14,    29.210
13:56:17,    24.830
13:56:20,    29.210
13:56:23,    29.210
13:56:26,    23.370
13:56:29,    30.670
13:56:32,    23.370
13:56:35,    29.210
13:56:38,    29.210
13:56:41,    29.210
13:56:45,    30.670
13:56:48,    27.750
13:56:51,    27.750
13:56:54,    30.670
13:56:57,    29.210
13:57:00,    35.060
13:57:03,    29.210
13:57:06,    30.670
13:57:09,    29.210
13:57:12,    29.210
13:57:15,    24.830
13:57:18,    29.210
13:57:21,    29.210
13:57:25,    30.670
13:57:28,    24.830
13:57:31,    35.060
13:57:34,    30.670
13:57:37,    35.060
13:57:40,    30.670
13:57:43,    30.670
13:57:46,    26.290
13:57:49,    24.830
13:57:52,    30.670
13:57:55,    24.830
13:57:58,    26.290
13:58:01,    29.210
13:58:04,    35.060
13:58:08,    24.830
13:58:11,    30.670
13:58:14,    26.290
13:58:17,    26.290
13:58:20,    29.210
13:58:23,    24.830
13:58:26,    29.210
13:58:29,    29.210
13:58:32,    24.830
13:58:35,    24.830
13:58:38,    26.290
13:58:41,    27.750
13:58:44,    29.210
13:58:48,    29.210
13:58:51,    29.210
13:58:54,    29.210
13:58:57,    29.210
13:59:00,    27.750
13:59:03,    30.670
13:59:06,    23.370
13:59:09,    29.210
13:59:12,    29.210
13:59:15,    24.830
13:59:18,    29.210
13:59:21,    35.060
13:59:24,    29.210
13:59:27,    30.670
13:59:31,    23.370
13:59:34,    35.060
13:59:37,    26.290
13:59:40,    32.130
13:59:43,    29.210
13:59:46,    29.210
13:59:49,    29.210
13:59:52,    35.060
13:59:55,    30.670
13:59:58,    32.130
14:00:01,    30.670
14:00:04,    29.210
14:00:08,    24.830
14:00:11,    23.370
14:00:14,    35.060
14:00:17,    30.670
14:00:20,    35.060
14:00:23,    29.210
14:00:26,    35.060
14:00:29,    35.060
14:00:32,    30.670
14:00:35,    36.520
14:00:38,    30.670
14:00:41,    35.060
14:00:44,    35.060
14:00:47,    30.670
14:00:51,    35.060
14:00:54,    30.670
14:00:57,    35.060
14:01:00,    30.670
14:01:03,    29.210
14:01:06,    29.210
14:01:09,    35.060
14:01:12,    26.290
14:01:15,    35.060
14:01:18,    35.060
14:01:21,    29.210
14:01:24,    29.210
14:01:27,    35.060
14:01:31,    27.750
14:01:34,    29.210
14:01:37,    35.060
14:01:40,    35.060
14:01:43,    29.210
14:01:46,    35.060
14:01:49,    35.060
14:01:52,    27.750
14:01:55,    35.060
14:01:58,    35.060
14:02:01,    37.980
14:02:04,    35.060
14:02:07,    35.060
14:02:10,    35.060
14:02:14,    36.520
14:02:17,    40.900
14:02:20,    36.520
14:02:23,    29.210
14:02:26,    35.060
14:02:29,    35.060
14:02:32,    30.670
14:02:35,    46.740
14:02:38,    36.520
14:02:41,    39.440
14:02:44,    37.980
14:02:47,    36.520
14:02:50,    30.670
14:02:54,    37.980
14:02:57,    46.740
14:03:00,    35.060
14:03:03,    36.520
14:03:06,    40.900
14:03:09,    46.740
14:03:12,    37.980
14:03:15,    36.520
14:03:18,    46.740
14:03:21,    35.060
14:03:24,    49.660
14:03:27,    35.060
14:03:30,    46.740
14:03:33,    46.740
14:03:37,    52.580
14:03:40,    46.740
14:03:43,    46.740
14:03:46,    46.740
14:03:49,    48.200
14:03:52,    36.520
14:03:55,    46.740
14:03:58,    54.040
14:04:01,    46.740
14:04:04,    46.740
14:04:07,    52.580
14:04:10,    54.040
14:04:13,    49.660
14:04:17,    46.740
14:04:20,    48.200
14:04:23,    37.980
14:04:26,    46.740
14:04:29,    49.660
14:04:32,    48.200
14:04:35,    49.660
14:04:38,    52.580
14:04:41,    54.040
14:04:44,    48.200
14:04:47,    52.580
14:04:50,    54.040
14:04:53,    46.740
14:04:56,    52.580
14:05:00,    46.740
14:05:03,    52.580
14:05:06,    48.200
14:05:09,    51.120
14:05:12,    49.660
14:05:15,    48.200
14:05:18,    58.430
14:05:21,    49.660
14:05:24,    62.810
14:05:27,    58.430
14:05:30,    58.430
14:05:34,    52.580
14:05:37,    61.350
14:05:40,    46.740
14:05:43,    58.430
14:05:46,    56.960
14:05:49,    49.660
14:05:52,    58.430
14:05:55,    58.430
14:05:58,    51.120
14:06:01,    58.430
14:06:04,    59.890
14:06:07,    46.740
14:06:10,    58.430
14:06:14,    61.350
14:06:17,    58.430
14:06:20,    70.110
14:06:23,    58.430
14:06:26,    54.040
14:06:29,    58.430
14:06:32,    58.430
14:06:35,    65.730
14:06:38,    58.430
14:06:41,    52.580
14:06:44,    75.950
14:06:47,    61.350
14:06:50,    55.500
14:06:54,    64.270
14:06:57,    61.350
14:07:00,    64.270
14:07:03,    52.580
14:07:06,    70.110
14:07:09,    64.270
14:07:12,    58.430
14:07:15,    64.270
14:07:18,    64.270
14:07:21,    62.810
14:07:24,    77.410
14:07:27,    70.110
14:07:30,    64.270
14:07:33,    64.270
14:07:37,    64.270
14:07:40,    61.350
14:07:43,    70.110
14:07:46,    62.810
14:07:49,    64.270
14:07:52,    70.110
14:07:55,    59.890
14:07:58,    70.110
14:08:01,    64.270
14:08:04,    81.800
14:08:07,    64.270
14:08:10,    70.110
14:08:13,    70.110
14:08:17,    70.110
14:08:20,    64.270
14:08:23,    70.110
14:08:26,    70.110
14:08:29,    73.030
14:08:32,    58.430
14:08:35,    70.110
14:08:38,    58.430
14:08:41,    70.110
14:08:44,    71.570
14:08:47,    70.110
14:08:50,    70.110
14:08:53,    70.110
14:08:56,    61.350
14:09:00,    74.490
14:09:03,    65.730
14:09:06,    74.490
14:09:09,    73.030
14:09:12,    81.800
14:09:15,    59.890
14:09:18,    71.570
14:09:21,    77.410
14:09:24,    70.110
14:09:27,    64.270
14:09:30,    71.570
14:09:33,    75.950
14:09:36,    58.430
14:09:40,    78.870
14:09:43,    75.950
14:09:46,    70.110
14:09:49,    73.030
14:09:52,    71.570
14:09:55,    77.410
14:09:58,    75.950
14:10:01,    75.950
14:10:04,    74.490
14:10:07,    78.870
14:10:10,    74.490
14:10:13,    71.570
14:10:16,    74.490
14:10:19,    81.800
14:10:23,    73.030
14:10:26,    65.730
14:10:29,    71.570
14:10:32,    70.110
14:10:35,    61.350
14:10:38,    71.570
14:10:41,    70.110
14:10:44,    70.110
14:10:47,    65.730
14:10:50,    77.410
14:10:53,    64.270
14:10:56,    70.110
14:11:00,    75.950
14:11:03,    70.110
14:11:06,    58.430
14:11:09,    65.730
14:11:12,    77.410
14:11:15,    70.110
14:11:18,    52.580
14:11:21,    59.890
14:11:24,    59.890
14:11:27,    64.270
14:11:30,    64.270
14:11:33,    77.410
14:11:36,    58.430
14:11:40,    49.660
14:11:43,    64.270
14:11:46,    58.430
14:11:49,    49.660
14:11:52,    59.890
14:11:55,    54.040
14:11:58,    58.430
14:12:01,    58.430
14:12:04,    46.740
14:12:07,    61.350
14:12:10,    58.430
14:12:13,    58.430
14:12:16,    58.430
14:12:19,    59.890
14:12:23,    46.740
14:12:26,    64.270
14:12:29,    59.890
14:12:32,    58.430
14:12:35,    46.740
14:12:38,    49.660
14:12:41,    48.200
14:12:44,    61.350
14:12:47,    54.040
14:12:50,    48.200
14:12:53,    54.040
14:12:56,    58.430
14:12:59,    54.040
14:13:03,    58.430
14:13:06,    55.500
14:13:09,    52.580
14:13:12,    59.890
14:13:15,    54.040
14:13:18,    54.040
14:13:21,    52.580
14:13:24,    58.430
14:13:27,    54.040
14:13:30,    58.430
14:13:33,    46.740
14:13:36,    58.430
14:13:39,    64.270
14:13:42,    58.430
14:13:46,    52.580
14:13:49,    64.270
14:13:52,    64.270
14:13:55,    54.040
14:13:58,    58.430
14:14:01,    58.430
14:14:04,    58.430
14:14:07,    58.430
14:14:10,    58.430
14:14:13,    58.430
14:14:16,    52.580
14:14:19,    59.890
14:14:22,    64.270
14:14:26,    46.740
14:14:29,    59.890
14:14:32,    55.500
14:14:35,    58.430
14:14:38,    59.890
14:14:41,    54.040
14:14:44,    64.270
14:14:47,    59.890
14:14:50,    64.270
14:14:53,    58.430
14:14:56,    61.350
14:14:59,    46.740
14:15:02,    62.810
14:15:05,    59.890
14:15:09,    58.430
14:15:12,    65.730
14:15:15,    58.430
14:15:18,    64.270
14:15:21,    61.350
14:15:24,    58.430
14:15:27,    58.430
14:15:30,    59.890
14:15:33,    58.430
14:15:36,    59.890
14:15:39,    54.040
14:15:42,    58.430
14:15:45,    58.430
14:15:49,    59.890
14:15:52,    64.270
14:15:55,    58.430
14:15:58,    65.730
14:16:01,    59.890
14:16:04,    52.580
14:16:07,    52.580
14:16:10,    61.350
14:16:13,    52.580
14:16:16,    59.890
14:16:19,    64.270
14:16:22,    70.110
14:16:25,    64.270
14:16:29,    61.350
14:16:32,    70.110
14:16:35,    61.350
14:16:38,    52.580
14:16:41,    61.350
14:16:44,    58.430
14:16:47,    54.040
14:16:50,    58.430
14:16:53,    58.430
14:16:56,    59.890
14:16:59,    58.430
14:17:03,    52.580
14:17:06,    52.580
14:17:09,    46.740
14:17:12,    52.580
14:17:15,    46.740
14:17:18,    55.500
14:17:21,    46.740
14:17:24,    61.350
14:17:27,    46.740
14:17:30,    51.120
14:17:33,    58.430
14:17:36,    58.430
14:17:39,    58.430
14:17:42,    64.270
14:17:46,    58.430
14:17:49,    46.740
14:17:52,    70.110
14:17:55,    58.430
14:17:58,    70.110
14:18:01,    54.040
14:18:04,    64.270
14:18:07,    58.430
14:18:10,    52.580
14:18:13,    61.350
14:18:16,    52.580
14:18:19,    49.660
14:18:22,    52.580
14:18:26,    46.740
14:18:29,    48.200
14:18:32,    58.430
14:18:35,    52.580
14:18:38,    61.350
14:18:41,    52.580
14:18:44,    58.430
14:18:47,    58.430
14:18:50,    59.890
14:18:53,    70.110
14:18:56,    58.430
14:18:59,    58.430
14:19:02,    54.040
14:19:05,    58.430
14:19:09,    54.040
14:19:12,    52.580
14:19:15,    58.430
14:19:18,    58.430
14:19:21,    58.430
14:19:24,    64.270
14:19:27,    58.430
14:19:30,    58.430
14:19:33,    52.580
14:19:36,    58.430
14:19:39,    58.430
14:19:42,    58.430
14:19:45,    58.430
14:19:49,    46.740
14:19:52,    58.430
14:19:55,    48.200
14:19:58,    54.040
14:20:01,    52.580
14:20:04,    58.430
14:20:07,    70.110
14:20:10,    64.270
14:20:13,    52.580
14:20:16,    52.580
14:20:19,    54.040
14:20:22,    54.040
14:20:25,    52.580
14:20:28,    52.580
14:20:32,    61.350
14:20:35,    46.740
14:20:38,    54.040
14:20:41,    54.040
14:20:44,    52.580
14:20:47,    48.200
14:20:50,    54.040
14:20:53,    52.580
14:20:56,    54.040
14:20:59,    58.430
14:21:02,    55.500
14:21:05,    59.890
14:21:08,    46.740
14:21:12,    52.580
14:21:15,    58.430
14:21:18,    54.040
14:21:21,    52.580
14:21:24,    49.660
14:21:27,    58.430
14:21:30,    48.200
14:21:33,    52.580
14:21:36,    48.200
14:21:39,    58.430
14:21:42,    46.740
14:21:45,    48.200
14:21:48,    52.580
14:21:52,    49.660
14:21:55,    52.580
14:21:58,    49.660
14:22:01,    52.580
14:22:04,    46.740
14:22:07,    46.740
14:22:10,    48.200
14:22:13,    49.660
14:22:16,    48.200
14:22:19,    54.040
14:22:22,    46.740
14:22:25,    52.580
14:22:28,    58.430
14:22:32,    49.660
14:22:35,    46.740
14:22:38,    51.120
14:22:41,    48.200
14:22:44,    54.040
14:22:47,    46.740
14:22:50,    52.580
14:22:53,    48.200
14:22:56,    54.040
14:22:59,    52.580
14:23:02,    52.580
14:23:05,    58.430
14:23:08,    46.740
14:23:11,    48.200
14:23:15,    49.660
14:23:18,    49.660
14:23:21,    46.740
14:23:24,    51.120
14:23:27,    39.440
14:23:30,    52.580
14:23:33,    58.430
14:23:36,    49.660
14:23:39,    49.660
14:23:42,    52.580
14:23:45,    52.580
14:23:48,    52.580
14:23:51,    52.580
14:23:55,    48.200
14:23:58,    52.580
14:24:01,    46.740
14:24:04,    49.660
14:24:07,    48.200
14:24:10,    49.660
14:24:13,    49.660
14:24:16,    52.580
14:24:19,    49.660
14:24:22,    51.120
14:24:25,    49.660
14:24:28,    40.900
14:24:31,    46.740
14:24:34,    49.660
14:24:38,    49.660
14:24:41,    46.740
14:24:44,    49.660
14:24:47,    46.740
14:24:50,    48.200
14:24:53,    39.440
14:24:56,    46.740
14:24:59,    48.200
14:25:02,    52.580
14:25:05,    46.740
14:25:08,    46.740
14:25:11,    46.740
14:25:14,    48.200
14:25:18,    49.660
14:25:21,    48.200
14:25:24,    48.200
14:25:27,    48.200
14:25:30,    46.740
14:25:33,    52.580
14:25:36,    48.200
14:25:39,    46.740
14:25:42,    48.200
14:25:45,    46.740
14:25:48,    46.740
14:25:51,    46.740
14:25:54,    58.430
14:25:58,    46.740
14:26:01,    46.740
14:26:04,    46.740
14:26:07,    46.740
14:26:10,    46.740
14:26:13,    49.660
14:26:16,    40.900
14:26:19,    40.900
14:26:22,    49.660
14:26:25,    46.740
14:26:28,    46.740
14:26:31,    40.900
14:26:34,    46.740
14:26:37,    46.740
14:26:41,    36.520
14:26:44,    46.740
14:26:47,    46.740
14:26:50,    46.740
14:26:53,    46.740
14:26:56,    36.520
14:26:59,    40.900
14:27:02,    46.740
14:27:05,    46.740
14:27:08,    46.740
14:27:11,    37.980
14:27:14,    46.740
14:27:17,    46.740
14:27:21,    40.900
14:27:24,    46.740
14:27:27,    46.740
14:27:30,    46.740
14:27:33,    46.740
14:27:36,    46.740
14:27:39,    36.520
14:27:42,    35.060
14:27:45,    40.900
14:27:48,    35.060
14:27:51,    46.740
14:27:54,    46.740
14:27:58,    42.360
14:28:01,    36.520
14:28:04,    46.740
14:28:07,    40.900
14:28:10,    40.900
14:28:13,    35.060
14:28:16,    46.740
14:28:19,    37.980
14:28:22,    48.200
14:28:25,    46.740
14:28:28,    46.740
14:28:31,    39.440
14:28:34,    35.060
14:28:38,    35.060
14:28:41,    39.440
14:28:44,    46.740
14:28:47,    46.740
14:28:50,    46.740
14:28:53,    46.740
14:28:56,    40.900
14:28:59,    40.900
14:29:02,    46.740
14:29:05,    36.520
14:29:08,    46.740
14:29:11,    46.740
14:29:14,    51.120
14:29:17,    37.980
14:29:21,    46.740
14:29:24,    46.740
14:29:27,    36.520
14:29:30,    52.580
14:29:33,    46.740
14:29:36,    36.520
14:29:39,    46.740
14:29:42,    46.740
14:29:45,    46.740
14:29:48,    46.740
14:29:51,    46.740
14:29:54,    46.740
14:29:57,    52.580
14:30:01,    49.660
14:30:04,    46.740
14:30:07,    46.740
14:30:10,    46.740
